"縣市","鄉鎮市區","路名","土地面積","使用分區","移轉層次","總樓層數","主要用途","主要建材","建物型態","屋齡","建物面積","車位面積","車位個數","備註","主建物面積","陽台面積","附屬建物面積","lng","lat","國中(高)","國中(中)","國中(下)","國小(明星)","最近火車站","最近客運站","最近捷運站","最近飯店","最近碼頭","最近高鐵站","最近航空站","最近主要道路建設","最近國小","最近國中","最近高中","最近專科","最近大學及研究所","最近幼稚園、托兒所","最近傳統市場","最近生活百貨量販","最近一般公園","最近里鄰公園","最近觀光遊憩設施","最近停車場地","最近服務性設施","最近行政機關","最近醫療保健","最近加油站","最近百貨公司","最近金融機構","最近娛樂設施","最近電力資源","最近產業用水及設施","最近工廠","最近商店","最近超級市場","最近大型購物中心","單價"
"高雄市","鳳山區","北忠街",0.181920543272637,"None",10,15,"集合住宅","其他","住宅大樓(11層含以上有電梯)",6.16666666666667,0.423366028613244,0.161624324756027,1,NA,-0.0988707037736512,-0.360620449639824,1.52588123135115,120.365799085516,22.6409658659385,0,0,0,0,1281.79680334155,648.438683547298,1589.56655103652,1095.6841106687,7816.08276393345,7495.04885703978,7439.75560952185,2888.54774211545,285.097949388689,2330.03227375348,551.426644741962,16083.8618223161,1913.52443126615,2562.62001660921,1730.00812774196,1322.11685109127,942.541601073347,270188.434657204,91.4557196596211,1252.65380363408,696.130517470298,226.062092670651,1322.106489879,448.784164531559,4321.6479673468,263.236559685575,1559.97752547528,5113.74266030531,1343.91877630602,2903.27949109801,155.658006035858,827.16278324614,129753.5571762,1.48907217926861
"高雄市","三民區","市中一路",0.354769921161742,"None",5,5,"其他","鋼筋混凝土造","公寓(5樓含以下無電梯)",42.6666666666667,-1.0060850824523,-0.819325686372695,0,NA,-0.611469748877945,-1.64207710897347,0.637661031551656,120.286555652872,22.6374811481246,0,0,0,0,758.885839462162,738.748532199269,1113.44610514715,355.783743089156,1724.22145632618,5299.39129561531,8666.87536437874,5047.82059783029,372.392842996459,3629.87781252526,1172.19825430728,24152.6719194227,1676.95795120783,7921.29963660662,764.02135974192,292.593314415452,1976.26848884615,274045.940374461,168.065860465977,573.116734345709,571.176919582482,463.920219003511,521.350077397069,773.629449406878,1968.3414408646,213.067855934184,2433.9582441061,2991.21804344215,3691.44164893159,1687.46650646274,113.722330666813,7393.62654841055,131751.46992389,0.697384788479346
"高雄市","前金區","民生二路",-0.243305269156722,"None",3,12,"其他","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",35.25,0.444623943046292,-0.819325686372695,0,NA,0.835802168756473,0.635878470534408,-0.438451902820802,120.29281272703,22.6238635258488,0,1,0,0,1737.36927413866,1770.08316176514,479.489164006754,88.4718838853628,681.751889852549,6439.05448389845,7201.78314211834,4404.58754367376,277.681374827498,2816.86743181802,297.729142956945,23656.9955610943,279.278418617637,7025.55563941814,414.880144630943,544.919990810661,2389.27582470958,274999.088999653,303.967823495788,552.206898684912,393.703377829874,292.549101767066,544.107436429,149.40969971272,539.91526036402,333.550432810784,2697.8664505951,2576.57538367741,2224.60059534178,745.462336239768,266.631570206153,6872.03171946531,132953.497534943,0.987826316461208
"高雄市","新興區","中正二路",-0.989186865762451,"None",11,29,"集合住宅","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",3.91666666666667,1.30183497910328,-0.334257491893295,1,NA,0.855038777513146,1.04710490848302,-0.438451902820802,120.315980071738,22.6305654194456,0,0,0,0,1645.39607039291,1212.79623593991,71.7851481522877,164.932395787065,2726.50958978982,5697.81822134409,6498.26401164995,2171.72838172964,234.01668563744,631.410722076256,747.743155139317,21233.8163270777,568.567748930386,4850.44438827969,425.384478961576,193.415930702352,695.109495698827,273341.863386937,306.671115562711,203.468274110194,178.610567649095,245.78104495841,363.946657310399,114.295422993934,190.4847436174,18.3182806473837,288.511352388593,5017.5679802179,2340.89296617511,2240.33266957856,124.110121739468,4435.53072342858,131771.707020563,1.4375422307557
"高雄市","鼓山區","美術東二路",-0.428459830788768,"None",8,14,"住家用","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",17.8333333333333,0.0481925657813305,-0.0623721344780902,1,NA,-0.252763573827038,0.518141440582316,-0.0818827360743726,120.287855978726,22.6532183109091,0,0,0,1,1351.49841443595,1255.24225720254,1573.87582978296,524.376369029509,3285.79942119345,3797.17927840951,9884.82217920089,3665.42590733085,936.3323726695,4303.99159310973,775.201378046344,22746.7213329887,2369.1020180638,8382.15775419666,1026.02162223182,837.208805325258,466.053627782756,272557.009466073,381.224300250477,203.603524330674,495.609943904007,757.043051477148,367.025544617057,627.88974551125,2266.88363703723,901.14846342868,3561.54562604938,4455.41043701687,4998.56031687784,3293.30722506709,44.0915189106215,7463.143062738,130163.483063112,1.4422267715296
"高雄市","左營區","孟子路",-0.098406923871208,"None",13,15,"其他","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",6.33333333333333,0.242386486818369,0.0503984967225344,1,NA,-0.122633573414248,-0.0671310416433036,0.665417912795391,120.315412556252,22.6724382390339,0,0,0,0,1764.85251451578,1519.59940451479,981.200607399019,919.094194013955,6078.66809650516,1627.06807131341,10573.5602962498,706.263924933578,490.056766267765,3801.44749341883,921.794275302514,21240.0890546085,363.951918282447,7396.73467915647,429.259097646997,479.883096596854,1258.4800989125,269548.584992232,358.930787282745,462.164383332221,362.705875760963,410.967058163572,443.93842911073,240.706675636603,1292.75835713382,466.47229098506,2539.49387875593,4482.61461421355,4518.72596715439,4154.70907292851,267.121757449931,5781.83695284435,127621.787603561,1.4188040676601
"高雄市","楠梓區","常興街",0.256064082036248,"None",3,15,"住家用","其他","住宅大樓(11層含以上有電梯)",7.91666666666667,0.901956372470799,0.0164128270456338,1,NA,0.458990950169873,0.671711479650263,0.607769005596866,120.337990236468,22.7328849711795,0,0,0,0,1514.30397912491,544.113241483047,1737.63703019011,629.574333956109,8541.12007104035,5491.75893593934,15746.0146880894,563.372628199884,832.202679640559,4150.40367188316,1199.37841266643,16861.1958257005,2047.81293361404,12115.3848833108,929.244240679555,118.708717011014,1962.15359710889,263019.221706929,794.01563209022,948.584998868118,811.704936179167,313.682360973268,1303.90275434653,335.339878518127,5332.64842312658,313.455404747497,4766.7570649111,795.649569704332,7887.40022136831,701.443747402458,258.552901073209,10070.5929068909,121119.880435301,1.23142243670406
"高雄市","楠梓區","加宏路",-0.531659946007875,"None",7,15,"住家用","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",15.8333333333333,-0.105783679301292,0.115280229742072,1,NA,-0.393077661228654,0.0437806532391025,0.108145143209653,120.29648768151,22.7177711238663,0,0,0,0,2974.84494078573,2459.21557625901,980.000042116686,775.806116821387,4370.39671064083,3296.8632115686,15534.5469932937,3631.83911793346,267.02418015242,1295.90593409595,1269.1378118412,16533.0772347273,1351.83636367715,12271.3151173635,823.555551297993,733.575454791013,2724.1493429884,266309.419411532,116.677141110828,1966.02171697781,646.18268419531,354.946539929065,676.166182425121,332.721839177711,3282.42998086932,149.219963419662,6374.8821245355,3748.49948801232,8138.22481800398,982.614125497844,74.3868096182116,10468.5768040832,123573.502765539,1.02061810187852
"高雄市","三民區","十全三路",-1.15626818877205,"None",22,22,"集合住宅","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",0.416666666666667,-0.791207785210132,-0.819325686372695,0,NA,-1.23015303344919,0.040367985704259,-0.0925584596296547,120.290526033008,22.6467371205139,0,0,0,0,1110.94731149847,541.948371803312,1282.23272259598,605.70485994356,2749.23893741079,4274.55345320883,9184.20937904911,4032.74238437987,833.247877740779,3688.6768917415,1173.46002120288,23443.0129387026,1988.78046569714,7856.62990048311,1308.29203688094,641.075178100088,1169.40241053517,273022.877578717,578.744990853375,101.459900762168,795.535995181076,136.284691427601,826.774052945074,269.882525234566,2644.44593660576,615.758878632837,3262.6834610001,4000.69853695475,4286.09080244716,2667.00934874772,678.133338430335,7069.73382491231,130741.193982905,1.39538136379059
"高雄市","鼓山區","明華路",-0.940975540394605,"None",5,12,"住家用","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",16.5,-0.509109515301297,-0.819325686372695,0,NA,-0.667765118621738,-0.357207782104981,-0.438451902820802,120.299517653043,22.6636459168155,1,0,0,0,1243.06894249204,2341.68486702704,401.64138206294,83.5717827308112,4694.84301424505,2345.36499757984,10253.6148484227,2093.59079524007,305.384330740899,4362.93631733801,297.119668095244,21940.1219031784,2000.28299913183,7939.01473446894,108.062685760986,76.9399665978232,1626.73713159382,271074.2314111,241.0984596466,1271.78342422513,147.118738734223,236.014872122823,425.528862100579,411.770177483736,696.125492642061,127.808658545759,2802.82792918881,5946.84051027345,5253.31368854504,4558.76532552482,85.0557617838766,6683.46230957487,128855.631333424,1.30169054831257
