"縣市","鄉鎮市區","路名","土地面積","使用分區","移轉層次","總樓層數","主要用途","主要建材","建物型態","屋齡","建物面積","車位面積","車位個數","備註","主建物面積","陽台面積","附屬建物面積","lng","lat","國中(高)","國中(中)","國中(下)","國小(明星)","最近火車站","最近客運站","最近捷運站","最近飯店","最近碼頭","最近高鐵站","最近航空站","最近主要道路建設","最近國小","最近國中","最近高中","最近專科","最近大學及研究所","最近幼稚園、托兒所","最近傳統市場","最近生活百貨量販","最近一般公園","最近里鄰公園","最近觀光遊憩設施","最近停車場地","最近服務性設施","最近行政機關","最近醫療保健","最近加油站","最近百貨公司","最近金融機構","最近娛樂設施","最近電力資源","最近產業用水及設施","最近工廠","最近商店","最近超級市場","最近大型購物中心","單價"
"新竹縣","竹北市","三民路",0.156252699058848,"None",6,14,"住家用","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",6.83333333333333,0.319949147587601,0.65750614140535,1,NA,-0.0833116819851656,0.280961046910709,0.742283122393424,121.014870067508,24.833581163188,1,0,0,0,790.299270995333,4217.49426819103,44891.7312591628,722.677623478298,8733.87431231649,3607.52555625802,33217.146327169,961.038365851387,137.652060595711,100.330723641635,1129.37065595266,21176.9737337791,3965.03822184905,3750.61475322809,87.4683281087686,291.294407721632,102.010018382441,53660.0533771324,270.975667898112,144.96030429536,142.435596934779,173.03411161602,694.167593173075,968.074372702694,4628.66959451649,456.858797719172,239.401009087033,64196.3678187002,59614.2567720775,125626.124030564,134349.034612846,47651.2308680013,3704.27009070836,2.28544411083178
"新竹縣","竹北市","科大二街",0.440113099816388,"None",12,14,"住家用","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",7.41666666666667,-0.0408608595463059,0.725477480759151,1,NA,-0.412880052595818,-0.234351750850624,1.33585335206712,121.007597561412,24.8218355125079,0,0,0,0,1770.20488440379,2827.73840300944,45967.5729056811,1298.54315343129,8331.11738731604,3560.43596598714,34602.8589865521,868.100204376645,354.45540979443,855.858194179961,1500.79681323041,22269.4682419939,2814.3862710699,4773.53890284742,1403.43730475713,491.592960093955,275.366271962826,54817.6395295635,272.626801294074,224.409877337204,543.533314813792,397.633721678035,683.439179595436,785.598222280079,3429.4331143567,686.093154535897,992.312342135918,62995.9816221152,58209.652781599,124775.406409832,132954.507363502,48743.0584054511,2307.18299186419,2.14490788761475
"新竹縣","竹北市","六家五路二段",0.0520912413598237,"None",7,24,"住家用","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",9.91666666666667,0.14414044984401,0.659050944572482,1,NA,-0.0349372687882374,-0.915178924051855,0.716661385860746,121.037437450163,24.8010020169125,0,0,0,0,2049.52855668803,3605.54103610013,43873.5923190987,2196.00639114886,11944.7542159536,747.306437929033,34388.1308098811,1974.83307628098,1366.80030963933,2117.54167652443,2614.51347942123,20389.5025465451,3988.10987964305,6907.84406818963,2451.58672119655,2727.31359243428,266.985384857547,53004.8336878097,945.548380359371,629.535067809317,2496.6449311094,1045.41296379828,3307.16803894462,1180.79420555653,6102.59130627564,2200.4605732999,2596.79762973616,60954.3796812198,57955.7436541813,121715.648787802,132328.119141958,46696.5950954839,4532.30814463626,2.05121707213673
"新竹縣","竹北市","莊敬三路",-0.663892604120481,"None",12,29,"住家用","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",6.91666666666667,0.437154946083329,0.572541967213099,1,NA,0.29491399312766,-0.181455404060553,-0.438451902820802,121.027611606489,24.8272412845069,0,0,0,0,2210.21268068906,4315.36419220093,43862.0308794565,704.27742354181,10040.8794216826,2280.70659843269,32865.604615472,952.918274615412,437.213805387415,769.255545826354,2561.38524710597,20169.3567654031,4435.99400192417,4164.55713938951,1535.86192261891,315.707339831128,1348.20760218454,52734.4657207801,354.166189968487,616.750557910113,1300.80475109994,763.060042340683,1424.71145593524,521.745813612125,5516.887643532,711.164567519286,969.419142416992,63580.7415442132,59701.9757369234,124567.237853117,134306.81602949,46640.1978720258,4213.91163539834,2.30886681470129
"新竹縣","竹北市","自強三路",-0.0038108238473591,"None",4,15,"住家用","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",10.8333333333333,1.53854472900642,1.06842378386242,1,NA,1.14415369147374,0.830400520020475,0.740147977682367,121.018261182135,24.8173022329568,1,0,0,0,2396.21432409229,2935.93771383712,45094.682981161,1021.88994887277,9508.66622352715,2381.2705565911,34251.2356908483,599.0907053776,823.413518759967,1449.73246406448,2401.22405180093,21428.0660839061,3047.96623047288,5262.8571949461,1749.93946331532,1073.12783534652,961.047065948521,54021.835779335,478.720364226979,255.547684661042,1120.388325453,518.800693794925,769.153828997079,644.322577771286,4283.02348914672,1374.31196055109,337.973344797485,62545.0769138029,58347.5500139853,123954.786293281,132987.862220162,47883.5619600271,2880.62226350342,2.3791349263098
"新竹縣","竹北市","縣政十街",0.247003429163028,"None",3,10,"商業用","鋼筋混凝土造","華廈(10層含以下有電梯)",21,1.07891414667023,0.589534802051549,1,NA,1.1138843218125,0.468657761327088,-0.438451902820802,121.009062199031,24.8290402488895,1,0,0,0,1027.70658462435,3567.69291569903,45595.5804834833,691.004462635927,8257.54246786424,3773.53323706852,33955.7231456229,957.633244256163,243.065815402521,270.929937963022,884.228283125069,21883.6429216988,3551.0597413897,4406.36221205258,719.658492547108,262.480726789403,124.214355338595,54385.8508535469,218.67016583858,234.213714182789,209.98038473982,163.857211884348,379.447531488982,786.999672039853,3883.86006937114,145.951820420932,458.585118187651,63729.5630654644,58923.0153302519,125405.377098807,133683.96972833,48359.7261558002,2986.35999442371,1.8732045227285
"新竹縣","竹北市","自強北路",1.03725098121693,"None",19,20,"住家用","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",4.83333333333333,1.0099695593198,3.1338256183177,2,NA,0.807795929537198,-0.691649200519621,1.06468997376295,121.033972547991,24.8260933434365,0,0,0,0,2827.591431553,4656.05748537717,43288.570157914,857.157786256384,10544.5912559814,1887.59829586034,32551.2686559321,1574.4470881153,541.557000743637,548.182760305983,3210.4315893224,19609.3542467115,4840.2911712925,4330.06308977475,2175.05041843521,871.377959710701,1986.63572103262,52194.6983166738,628.860214212367,1017.55195231973,1956.71533240376,918.652157495532,2039.00106267885,214.595184023166,6078.17540129478,422.532702312451,1446.36570746325,63488.6687354899,59934.3464115735,124234.40945534,134477.056086281,46072.4861234931,4712.09212930866,2.00437166439772
"新竹縣","竹北市","興隆路一段",3.24949229600231,"None",22,22,"住家用","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",8.66666666666667,3.25181772466456,3.71312680599214,3,NA,2.96399345811607,2.33709323665378,1.16717691989366,121.007854699357,24.8207069243497,0,0,0,0,1882.03862108408,2730.78860090108,45979.8120337063,1416.34894665296,8395.06473210732,3493.89663885895,34671.9886764757,862.620230781934,421.048442343507,973.008440119715,1618.58697267967,22285.2359434203,2719.56392549282,4759.38126121499,1494.30508980984,596.937925441128,294.583550882343,54840.7188420033,295.132134928824,320.120985311348,635.85596039023,390.754592081453,700.149045248299,802.451219893051,3410.26336883445,785.6083649921,964.737946475513,62881.1498490515,58122.1665245984,124658.872439876,132860.731496634,48757.2885885717,2237.91050615535,2.3791349263098
"新竹縣","竹北市","北新一街",-0.535793718671519,"None",14,24,"住家用","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",2.25,0.310756535940877,0.496846612023638,1,NA,0.184303492776789,-0.444230804243484,-0.438451902820802,121.02497139269,24.8334263312202,0,0,0,0,1684.06382720717,4686.83617286568,43917.666814227,268.058899594751,9382.87935451077,2956.63842449828,32554.0999711444,1087.56326400151,581.791838696703,1051.01234877573,2144.69413146692,20207.0854479723,4682.09427956825,3545.26672907771,1106.56430216233,860.691672672425,930.148729510852,52723.2179571164,542.296538433578,1109.42725558149,1011.88244383266,509.589233651214,1486.7083774566,880.205861966865,5523.24452074697,628.239957651941,985.061682850695,64201.6712048904,60109.3588043706,125250.85160332,134763.907045169,46683.4594785724,4387.9097630429,1.53591758700762
"新竹縣","竹北市","六家一路一段",0.810758692948451,"None",5,13,"住家用","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",12.9166666666667,1.37767402518875,0.156989915254632,1,NA,1.23552758306793,0.757028168021344,1.15650119633838,121.026935110909,24.8098252352282,1,0,0,0,2953.35366117684,3051.16211688996,44532.0467956029,1072.54546485041,10607.2718792089,1321.62468075255,34297.9281071686,1069.47501784356,418.090470296866,1256.20008596996,2796.20679261132,20930.4059797707,3353.92968925948,5937.48223440582,2784.00739654467,1549.95957096787,1055.57529363791,53553.6957097683,695.003540095194,939.338721890521,2212.28197364266,858.012982525189,1917.1459066262,521.366507147579,5025.78822400159,1351.56714926239,1242.71091734217,61806.9095602859,58147.6517341344,122930.501083557,132674.163791098,47337.1313238922,3492.72599124307,1.95752625665871
