"縣市","鄉鎮市區","路名","土地面積","使用分區","移轉層次","總樓層數","主要用途","主要建材","建物型態","屋齡","建物面積","車位面積","車位個數","備註","主建物面積","陽台面積","附屬建物面積","lng","lat","國中(高)","國中(中)","國中(下)","國小(明星)","最近火車站","最近客運站","最近捷運站","最近飯店","最近碼頭","最近高鐵站","最近航空站","最近主要道路建設","最近國小","最近國中","最近高中","最近專科","最近大學及研究所","最近幼稚園、托兒所","最近傳統市場","最近生活百貨量販","最近一般公園","最近里鄰公園","最近觀光遊憩設施","最近停車場地","最近服務性設施","最近行政機關","最近醫療保健","最近加油站","最近百貨公司","最近金融機構","最近娛樂設施","最近電力資源","最近產業用水及設施","最近工廠","最近商店","最近超級市場","最近大型購物中心","單價"
"苗栗縣","頭份市","八德二路",0.14079911869418,"None",9,13,"集合住宅","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",4.91666666666667,-0.339620738064828,-0.819325686372695,0,NA,-0.598739640141911,-0.527841158847144,-0.438451902820802,120.898894860565,24.7024065122417,0,0,0,0,2467.31691408237,1907.35110326391,60870.0807378737,1194.54823878036,3971.0662832464,12570.8997840047,51037.0667459605,2196.80860235112,626.355712312873,230.927852897882,1576.5842296425,14371.1797616845,7431.08756176241,12386.5958651415,1719.56668850334,2122.13543582567,1389.66640183775,70186.2654680567,1378.99973517505,1767.84501423672,1864.06124959635,776.891425904943,1779.04367449762,892.029707706941,2638.80275570855,1084.25552926786,1446.57790549916,52017.9127651101,42368.9809438539,116398.789430234,117423.93551176,63725.2549549056,1908.35503076672,1.05809442806972
"苗栗縣","竹南鎮","環市路三段",-0.0973494471432991,"None",12,15,"集合住宅","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",8.83333333333333,1.12315359022009,-0.0793649693165407,1,NA,1.30992799634742,-1.18819232683932,0.819148331991456,120.883564246824,24.6936917003382,0,0,0,0,784.351152662755,827.130146418731,62661.8129230389,726.685592630318,2575.79627175858,10937.8951008809,52739.7315873375,1605.77627234101,447.134333862121,643.622230541188,665.234937259218,12582.386134456,6016.97685030267,13993.5283527229,860.514314640842,1313.47596075863,752.28042127585,71981.0180214141,528.57365786234,822.891164864173,501.011556399311,984.1383482192,504.023408856542,838.820033162619,885.978397975438,453.202135530702,794.005439499051,51509.5240497914,40935.7870910731,114994.349035953,116023.788726332,65517.6850881626,804.688012084543,0.936296367948297
"苗栗縣","竹南鎮","和勇街",0.769901637551971,"工",3,5,"集合住宅","鋼筋混凝土造","公寓(5樓含以下無電梯)",6.08333333333333,0.189528969849708,-0.819325686372695,1,NA,0.372991993375334,0.0625503246807403,-0.438451902820802,120.8781627169,24.7096953514049,0,0,0,0,1496.24295915741,2352.01544340993,62455.1496524861,993.123579422125,1737.11962498723,12058.7295741539,51925.7082321856,1019.10018028004,761.886767960302,1028.7591632318,1097.08822898931,13159.2927066604,6981.98810386408,13064.499954145,2156.71796798259,2387.18195240799,2389.39432716266,71678.5025467799,1063.16022348744,149.365808695228,2215.90998358492,160.399236618395,1933.73456162369,1111.65628754617,2319.30100459441,1850.27426096061,1812.64342343415,53223.3690919159,42242.952774526,116311.713479309,117345.285051714,65298.0449977292,2259.80620298312,0.894135500983188
"苗栗縣","頭份市","富強一街",0.339869112723026,"None",4,15,"集合住宅","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",3.5,0.0114221191944354,0.9170330734835,1,NA,-0.199580008440941,-0.0910197143872065,-0.084017880785429,120.899213107667,24.6876537618775,0,1,0,0,1908.03174462682,1182.02786741044,61519.5401325299,754.776038316414,4272.59687384432,11440.3968965806,52147.7728858492,1767.23082462156,211.195861774742,1004.48404895345,2043.61912757291,13617.3849901942,6857.46377002906,13665.6790103586,876.326693698779,852.495824931439,807.070173583576,70908.7728599653,801.895863804789,694.688780216095,781.981408334931,861.715993587447,636.681729190409,498.22530306395,2149.1225769413,719.698455078239,1210.36608591687,50544.3733945798,41016.7852064611,115021.903535868,116044.722524253,64384.2107003445,1190.71119820993,0.880081878661485
"苗栗縣","竹南鎮","南榮街",0.56508762220562,"None",2,7,"住家用","鋼筋混凝土造","華廈(10層含以下有電梯)",28,0.82956455575285,-0.819325686372695,1,NA,1.02675379979698,0.164930350726038,-0.438451902820802,120.867049130069,24.6857507470016,0,0,0,0,1362.69296509255,1275.09882581987,64526.7352428658,1074.03449109166,1615.62215650478,9375.57511766253,51473.0503505899,1083.17732636694,291.853335125207,487.717481280517,588.545904505719,10743.8620914632,4321.07597564865,15655.1220115269,667.784779195906,575.40100981193,373.307297292782,73842.1028594267,299.383084195453,1047.35383032099,671.513526323134,296.032959349256,586.110066518526,334.922175447655,1131.85906562465,223.225142930295,1107.69471589733,51168.3118528591,39562.6249064767,113631.238044596,114665.506970466,67382.4173395761,1194.11415953382,0.66927754383594
"苗栗縣","竹南鎮","山佳",0.107272299707069,"None",7,15,"集合住宅","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",6,0.0292328042599629,3.52620562276919,2,NA,-0.178080269242306,0.743377497881971,-0.438451902820802,120.880908296913,24.7015175302741,1,0,0,0,1516.48401810536,1521.8104883534,62556.2764926532,117.892699267978,2250.29075567283,11466.7351286337,52337.2131141413,1041.14632971729,278.790200590476,224.070269122966,288.71572026407,12837.8356445015,6448.88798197901,13520.8363398716,1445.35121129251,1710.93145511067,1531.37512100659,71829.4071546379,990.656376231257,971.876786091022,1338.82247959571,889.364724746657,1104.63169204599,476.267828530875,1514.02085540059,1019.92764109922,1090.38091815599,52347.9203122817,41570.6960164135,115636.686153019,116668.174862932,65406.062037513,1445.32810373849,1.55934029087713
"苗栗縣","竹南鎮","環市路三段",-0.0872553511041689,"None",11,15,"集合住宅","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",9.33333333333333,1.14211335174146,-0.819325686372695,1,NA,1.24712612658299,-0.672879529077983,0.819148331991456,120.88322809893,24.6938449278195,0,0,0,0,785.925057647085,824.626174988458,62685.5619476232,702.506637309216,2538.96757712029,10931.7630726113,52751.209254916,1568.93117628614,411.756590331029,627.029879028257,650.506921570766,12563.1284591575,6004.69876557986,14000.8271010256,850.597537412473,1292.93068964995,788.717627596327,72003.14253337,520.927876901996,806.218359877243,530.968911634593,980.493226181591,486.918228559967,832.911101045475,877.454253685793,431.550535024288,764.250982744357,51533.0002330431,40937.0376704286,114996.261890357,116025.844701406,65541.2291994465,796.484810424276,1.13773162122604
"苗栗縣","竹南鎮","新南街",0.611015759183662,"None",5,6,"住家用","鋼筋混凝土造","華廈(10層含以下有電梯)",10.5833333333333,-0.425226934024943,-0.0222072521326623,1,NA,-0.149225356107296,-0.621689516055334,-0.438451902820802,120.884894746002,24.6868940815123,0,0,0,0,448.736851345219,544.947626006614,62851.0568247429,497.350774083735,2934.58725120027,10451.8849747794,52537.3449094817,2174.73419841978,162.838850015159,928.378337791323,1107.14522155532,12317.8383651691,5640.20709895584,14486.10985571,701.351415070865,1253.14844316308,497.951458826979,72206.47051158,258.103325623211,368.5839728982,230.934299359858,661.916959786027,595.651433274953,258.810374439733,690.521827581079,237.776717373704,1050.05923252918,50805.5728002111,40351.188505914,114401.570666914,115429.550358199,65711.5121230245,638.384406725452,1.12367799890434
"苗栗縣","頭份市","德義路",0.598205870638766,"None",9,12,"集合住宅","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",8.16666666666667,0.747980127388176,0.592624408385813,1,NA,0.6870013421975,0.216120363748687,0.0419556571669024,120.894258793308,24.6917042620825,0,0,0,0,1493.32290792315,1583.95915130972,61779.6491203558,150.892479610485,3682.1663235615,11423.8831424893,52165.9570501984,2283.61526877954,624.040945997332,1115.14875651514,1392.35753265689,13386.3304119362,6687.74230737959,13561.094208578,1431.42322924726,1502.86860617103,573.72094775175,71136.3542303,873.383697475564,1300.74883342077,677.311229715747,1486.87452139018,1287.43456264932,149.11815904027,1714.53804810139,1028.81700663335,1581.94675552275,51057.8136619885,41182.0375236717,115212.052040866,116237.309377379,64640.0986834749,1645.16450400051,1.34853595605159
"苗栗縣","頭份市","建國路",-0.74084806963785,"None",2,14,"住家用","鋼筋混凝土造","住宅大樓(11層含以上有電梯)",16.0833333333333,-0.66480937506768,-0.819325686372695,0,NA,-0.739053727543527,-0.490301815963868,-0.438451902820802,120.900087302682,24.6943085327117,0,1,0,0,2142.04067656218,1298.13334625435,61130.7554577767,794.937544332411,4223.24980153632,12007.2173757894,51576.3866364466,1759.60896540765,225.175165145629,895.932748026088,1786.89959408373,14031.1985865718,7140.2218882366,13031.112036623,1012.88763831826,1317.31461401243,1149.33646650903,70490.1746429454,958.523138576423,990.933476372473,1131.02400340645,1071.14721313312,1041.22795126797,773.070735897901,2360.19118551268,848.570902830397,987.721562060241,51186.7449141957,41668.6942398557,115681.981106092,116705.485550857,63991.4370530087,1274.24390399509,0.833236470922475
