"縣市","鄉鎮市區","路名","土地面積","使用分區","移轉層次","總樓層數","主要用途","主要建材","建物型態","屋齡","建物面積","車位面積","車位個數","備註","主建物面積","陽台面積","附屬建物面積","lng","lat","國中(高)","國中(中)","國中(下)","國小(明星)","最近火車站","最近客運站","最近捷運站","最近飯店","最近碼頭","最近高鐵站","最近航空站","最近主要道路建設","最近國小","最近國中","最近高中","最近專科","最近大學及研究所","最近幼稚園、托兒所","最近傳統市場","最近生活百貨量販","最近一般公園","最近里鄰公園","最近觀光遊憩設施","最近停車場地","最近服務性設施","最近行政機關","最近醫療保健","最近加油站","最近百貨公司","最近金融機構","最近娛樂設施","最近電力資源","最近產業用水及設施","最近工廠","最近商店","最近超級市場","最近大型購物中心","單價"
"金門縣","金寧鄉","湖下",2.07684673899935,"其他",3,3,"集合住宅","鋼筋混凝土造","公寓(5樓含以下無電梯)",5.66666666666667,-0.574032335056283,-0.819325686372695,0,NA,-0.349795291526139,-0.367445784709511,0.174334629252403,118.306377301856,24.4554247421139,0,0,0,0,229178.539753867,2665.27742355643,265092.17375893,1325.25202818348,3778.30894084532,226923.606453532,6590.2683433781,205647.004201039,251.74359108621,2206.51442557061,2101.73720956633,238148.557190519,1789.61729594372,2290.50571491476,2850.96632442243,156715.068154753,4830.60370842098,330397.480188455,1062.81371556677,2196.39286315316,1706.36080272184,2030.019797612,2949.30782333373,2023.9757597333,156909.472582289,2698.26144017428,2145.22788854079,213644.901895063,221700.863583976,222996.121530748,213513.294630228,3114.43570896331,225628.707632894,1.04404080574802
"金門縣","金城鎮","山前",1.46226049158831,"None",5,5,"集合住宅","鋼筋混凝土造","公寓(5樓含以下無電梯)",1,-0.529218353278505,-0.819325686372695,0,NA,-0.295197269613817,-0.367445784709511,-0.438451902820802,118.31474216881,24.4165242805308,0,0,0,0,227380.917957855,1771.91096296946,261907.024178418,682.25445676605,1438.44907986705,224867.539503328,5778.73418782342,203386.788123064,450.780808681627,1532.64131309643,1586.88264163486,235442.518238528,605.621267192346,1993.17477108674,1450.99537927163,153781.961665401,4730.03006916946,330299.731408255,535.230262279843,1090.37097973093,1443.54208325379,875.513059295024,4090.66434498571,2317.91323613081,153953.764309237,1771.60812792215,1368.57151988539,211040.817852776,219171.18045306,220424.891570592,210903.664003693,1427.18411531394,224204.040468745,1.20799973283455
"金門縣","金城鎮","中興路",-0.46150597853592,"商",6,7,"集合住宅","鋼筋混凝土造","華廈(10層含以下有電梯)",11.3333333333333,-0.111529061580495,-0.819325686372695,0,NA,0.0637917967423358,-0.244589753455153,-0.438451902820802,118.320643507319,24.4347551997603,0,0,0,0,227503.287318236,178.384647178788,262628.613623513,96.5622473516507,2597.7400254613,224875.866756773,4832.82496771894,203511.16102515,306.749731732729,671.225320233677,627.288480799459,235838.813609834,1388.8033118694,126.367157467058,478.583188744423,154325.038164933,3358.82299413589,329357.444122227,266.811541150411,618.486725922814,194.005102308269,124.376895885821,2225.7765166202,532.168562028281,154512.173734017,178.69818624471,792.35793230485,211372.365166418,219456.944806596,220736.272017068,211238.665629958,610.546473322036,223875.020795715,1.4422267715296
"金門縣","金湖鎮","市港五路",-1.15059626814054,"None",4,10,"其他","鋼筋混凝土造","華廈(10層含以下有電梯)",2.25,-1.24566752349504,-0.819325686372695,0,NA,-1.55151755620773,-0.804267229169448,-0.229207721137269,118.412709543175,24.438740911603,0,0,0,0,218233.7113454,9446.19873273226,255772.908180335,491.967409956901,841.682131313134,216140.541553318,4496.23994128253,195004.694904302,504.618752304773,866.650922693839,629.720278892668,227972.85404775,9237.88813527625,9439.29737970273,291.48075845673,146936.208296871,488.992051808656,320080.389908173,258.169833453575,1861.94985946645,513.745691878422,333.411817675928,459.264163383917,711.568585875426,147171.83753417,450.497701985115,1507.01793851414,203343.915048459,211133.856500855,212653.195966337,203219.158522775,353.191343077033,214674.296264317,1.51249488313812
"金門縣","金沙鎮","洋山",0.999566356004181,"None",3,7,"集合住宅","鋼筋混凝土造","華廈(10層含以下有電梯)",0.25,-0.117274443859697,-0.819325686372695,0,NA,-0.217119269366143,-0.155860397549228,-0.438451902820802,118.397568923967,24.4886932840386,0,0,0,0,220390.928135822,9707.2449361539,260299.363105998,1085.33807532857,6028.53328906294,219318.400837746,6041.5470550299,198451.712812975,1081.60002751477,1839.89110516099,1861.22307615938,231948.979332521,8681.81902420974,9461.94647443473,1629.93259804301,151240.295922836,3584.52668826284,320661.888916016,237.723954839889,4046.54790700995,1143.1261093953,1388.34020046002,1598.34839827228,1080.67397385619,151501.893196427,1697.91111044541,1621.44332493058,207209.968900163,214680.979430911,216473.859188355,207092.028533282,5123.7505526128,217039.714261309,0.85665917479198
"金門縣","金城鎮","光前路",-0.286950217744961,"None",5,5,"集合住宅","鋼筋混凝土造","公寓(5樓含以下無電梯)",7.25,-0.95667479485116,-0.819325686372695,0,NA,-1.00327420664254,-0.683117531682513,-0.438451902820802,118.315977801373,24.4321641812469,0,0,0,0,227947.679163572,426.939203537745,262824.683934656,115.907979896654,2064.6981218629,225243.354638878,5319.85492831777,203854.068121771,281.675985234455,314.047119120678,314.572817153359,236119.525513816,1082.18511613934,503.193774086728,334.281510211075,154568.175341115,3889.64651112477,329873.364960725,277.777893916101,339.315863325719,480.595942430374,235.891579875186,2743.11429179927,728.368126957983,154751.33494939,465.947713120218,269.141058079773,211668.443530936,219763.807846318,221037.168166808,211533.925123244,656.444766795443,224306.098700639,1.39538136379059
"金門縣","金城鎮","民權路",0.515097813249927,"住",5,7,"集合住宅","鋼筋混凝土造","華廈(10層含以下有電梯)",9.25,-0.196560719312689,-0.819325686372695,0,NA,-0.0052336817374921,0.159811349423773,-0.438451902820802,118.319589469148,24.4393921352688,0,0,0,0,227660.514781514,642.226722002545,263013.536422665,211.802540866164,2844.052581616,225127.216498567,4951.51646915642,203786.878112115,408.995380315321,709.185997307468,653.852361497398,236167.284536869,950.253664349685,197.55656429008,935.675810715743,154680.830093375,3367.87177933823,329374.684847631,90.7400947875115,1035.04721495377,187.530310358851,124.039981867046,1980.42650945597,190.909915182059,154870.631901841,657.156134996941,1089.82827727264,211688.862530401,219764.586520811,221048.834225667,211555.820909065,1093.60881204866,224051.090623065,1.58276299474663
"金門縣","金寧鄉","頂堡",0.316292188403058,"None",3,5,"集合住宅","鋼筋混凝土造","公寓(5樓含以下無電梯)",0.333333333333333,-0.698707130514974,-0.0994474104892546,1,NA,-0.864657467072394,-0.99367027735325,-0.438451902820802,118.342753437162,24.4448628078099,0,0,0,0,225378.49017568,2600.83200122249,261569.739889774,468.644628342972,5032.35111614146,223072.630624619,2737.7984182646,201813.929477447,577.27860119594,3082.98565462934,2060.44231741817,234409.282131107,2095.98258146196,2437.05103550235,2799.6708893402,153066.189596247,986.881950334388,326954.751295803,420.40211063538,1287.3080868705,1014.32606981678,861.393642011195,1016.09227084072,956.056517871552,153270.830483953,499.752787536043,1929.12940602916,209877.150863947,217884.270434437,219219.649062529,209747.018915418,2711.09676517597,221804.937663603,0.973772694139505
"金門縣","金寧鄉","安岐",0.515386215993902,"None",3,3,"集合住宅","鋼筋混凝土造","公寓(5樓含以下無電梯)",5.41666666666667,-1.13420710727851,-0.819325686372695,0,NA,-0.980360010917679,-1.20525566451353,-0.438451902820802,118.32371664207,24.4614170714425,0,0,0,0,227496.740431657,2905.82108050724,264137.13884372,2121.096664084,4932.33715246021,225452.849436854,5202.5648132124,204248.557778749,574.291827199825,2848.12293351943,516.500963810631,236933.309170638,1343.12650292247,2464.9325891328,3206.34176326538,155621.001491009,3426.23907601028,328551.7723143,534.608818084333,2113.02361281929,1385.55008570305,658.89170520866,1552.07843789353,1851.04255611738,155827.642179712,2050.78259837468,665.844598725674,212384.700313454,220339.07647366,221720.89771883,212255.562087327,3325.67295457726,223981.979719382,1.09088621348703
"金門縣","金湖鎮","市港六路",0.110372629204802,"None",7,7,"其他","鋼筋混凝土造","華廈(10層含以下有電梯)",5.08333333333333,0.627327099524927,-0.819325686372695,0,NA,0.501990428567143,-0.454468806848014,-0.438451902820802,118.411321156296,24.4401247239566,0,0,0,0,218390.000548842,9314.91031043843,255972.010582773,413.925668382704,951.161602600449,216320.496099486,4363.40152864316,195189.813883474,509.384565043346,1043.52124462083,633.148371458786,228166.646087172,9083.42655617096,9301.00281346185,258.270366064731,147133.649135629,621.624503707186,320192.12217013,155.812207209418,1970.64369555809,591.989466365242,297.982676470919,574.377154904026,590.317923986025,147369.515115626,477.961189111693,1604.56202687967,203536.096045694,211320.846831911,212844.714799392,203411.440097054,388.122734325308,214835.812690891,1.16115432509554
